255600.000000 	-0.985286 
256200.000000 	-0.955286 
256800.000000 	-0.905286 
257400.000000 	-0.865286 
258000.000000 	-0.805286 
258600.000000 	-0.745286 
259200.000000 	-0.675286 
259800.000000 	-0.605286 
260400.000000 	-0.535286 
261000.000000 	-0.455286 
261600.000000 	-0.375286 
262200.000000 	-0.285286 
262800.000000 	-0.195286 
263400.000000 	-0.105286 
264000.000000 	-0.015286 
264600.000000 	0.074714 
265200.000000 	0.164714 
265800.000000 	0.254714 
266400.000000 	0.334714 
267000.000000 	0.424714 
267600.000000 	0.504714 
268200.000000 	0.584714 
268800.000000 	0.664714 
269400.000000 	0.734714 
270000.000000 	0.794714 
270600.000000 	0.854714 
271200.000000 	0.914714 
271800.000000 	0.964714 
272400.000000 	1.004714 
273000.000000 	1.044714 
273600.000000 	1.064714 
274200.000000 	1.084714 
274800.000000 	1.104714 
275400.000000 	1.104714 
276000.000000 	1.104714 
276600.000000 	1.094714 
277200.000000 	1.084714 
277800.000000 	1.054714 
278400.000000 	1.024714 
279000.000000 	0.984714 
279600.000000 	0.944714 
280200.000000 	0.894714 
280800.000000 	0.834714 
281400.000000 	0.774714 
282000.000000 	0.704714 
282600.000000 	0.634714 
283200.000000 	0.554714 
283800.000000 	0.474714 
284400.000000 	0.384714 
285000.000000 	0.304714 
285600.000000 	0.214714 
286200.000000 	0.124714 
286800.000000 	0.034714 
287400.000000 	-0.055286 
288000.000000 	-0.145286 
288600.000000 	-0.235286 
289200.000000 	-0.325286 
289800.000000 	-0.415286 
290400.000000 	-0.495286 
291000.000000 	-0.575286 
291600.000000 	-0.645286 
292200.000000 	-0.725286 
292800.000000 	-0.785286 
293400.000000 	-0.845286 
294000.000000 	-0.905286 
294600.000000 	-0.955286 
295200.000000 	-0.995286 
295800.000000 	-1.025286 
296400.000000 	-1.055286 
297000.000000 	-1.075286 
297600.000000 	-1.095286 
298200.000000 	-1.095286 
298800.000000 	-1.095286 
299400.000000 	-1.085286 
300000.000000 	-1.075286 
300600.000000 	-1.045286 
301200.000000 	-1.015286 
301800.000000 	-0.985286 
302400.000000 	-0.935286 
303000.000000 	-0.885286 
303600.000000 	-0.835286 
304200.000000 	-0.765286 
304800.000000 	-0.705286 
305400.000000 	-0.635286 
306000.000000 	-0.555286 
306600.000000 	-0.475286 
307200.000000 	-0.395286 
307800.000000 	-0.315286 
308400.000000 	-0.225286 
309000.000000 	-0.145286 
309600.000000 	-0.055286 
310200.000000 	0.034714 
310800.000000 	0.124714 
311400.000000 	0.204714 
312000.000000 	0.294714 
312600.000000 	0.374714 
313200.000000 	0.454714 
313800.000000 	0.524714 
314400.000000 	0.594714 
315000.000000 	0.664714 
315600.000000 	0.724714 
316200.000000 	0.774714 
316800.000000 	0.824714 
317400.000000 	0.874714 
318000.000000 	0.914714 
318600.000000 	0.944714 
319200.000000 	0.964714 
319800.000000 	0.984714 
320400.000000 	0.994714 
321000.000000 	0.994714 
321600.000000 	0.984714 
322200.000000 	0.974714 
322800.000000 	0.954714 
323400.000000 	0.924714 
324000.000000 	0.894714 
324600.000000 	0.854714 
325200.000000 	0.814714 
325800.000000 	0.754714 
326400.000000 	0.704714 
327000.000000 	0.634714 
327600.000000 	0.574714 
328200.000000 	0.494714 
328800.000000 	0.424714 
329400.000000 	0.344714 
330000.000000 	0.264714 
330600.000000 	0.174714 
331200.000000 	0.094714 
331800.000000 	0.004714 
332400.000000 	-0.075286 
333000.000000 	-0.165286 
333600.000000 	-0.245286 
334200.000000 	-0.335286 
334800.000000 	-0.415286 
335400.000000 	-0.485286 
336000.000000 	-0.565286 
336600.000000 	-0.635286 
337200.000000 	-0.705286 
337800.000000 	-0.765286 
338400.000000 	-0.825286 
339000.000000 	-0.875286 
339600.000000 	-0.915286 
340200.000000 	-0.955286 
